time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-03-29T19:47:36.180Z,17.8618333333333,-67.0431666666667,30.15,2.52,md,10,250,0.1571,0.13,pr,pr71444223,2024-03-29T20:35:49.760Z,"12 km S of La Parguera, Puerto Rico",earthquake,0.73,0.95,0.101348324165364,4,reviewed,pr,pr
2024-03-29T19:27:34.980Z,18.838,-65.2731666666667,18.28,3.22,md,9,330,0.6772,0.1,pr,pr71444213,2024-03-29T20:06:29.270Z,"59 km N of Culebra, Puerto Rico",earthquake,1.01,31.61,0.0647606966854104,3,reviewed,pr,pr
2024-03-29T19:26:18.874Z,32.608,88.7445,13.76,4.7,mb,75,62,3.543,0.61,us,us7000m8t0,2024-03-29T20:59:35.040Z,"western Xizang",earthquake,8.28,4.045,0.055,108,reviewed,us,us
2024-03-29T18:47:55.010Z,17.8635,-66.851,13.18,2.56,md,5,216,0.1142,0.06,pr,pr71444203,2024-03-29T19:19:10.980Z,"13 km SSE of Maria Antonia, Puerto Rico",earthquake,0.73,0.45,0.0113008590768673,3,reviewed,pr,pr
2024-03-29T18:06:56.027Z,2.0985,126.9758,103.592,4.8,mww,181,79,1.374,0.85,us,us7000m8sq,2024-03-30T15:38:46.040Z,"122 km WNW of Tobelo, Indonesia",earthquake,6.41,4.861,0.089,12,reviewed,us,us
2024-03-29T17:58:36.441Z,12.7977,-44.8842,10,5.1,mww,180,36,10.818,0.53,us,us7000m8sn,2024-03-30T16:09:41.040Z,"northern Mid-Atlantic Ridge",earthquake,9.74,1.832,0.083,14,reviewed,us,us
2024-03-29T17:31:54.780Z,17.8878333333333,-66.8345,15.29,2.79,md,7,205,0.09665,0.1,pr,pr71444178,2024-03-29T17:54:00.740Z,"11 km SSE of Maria Antonia, Puerto Rico",earthquake,0.61,0.78,0.0323057894326679,4,reviewed,pr,pr
2024-03-29T16:50:14.750Z,56.7587,-156.6245,76.8,2.6,ml,,,,0.61,ak,ak02443gnkkj,2024-03-29T16:52:21.371Z,"96 km SSE of Ugashik, Alaska",earthquake,,2.1,,,automatic,ak,ak
2024-03-29T16:47:59.139Z,12.8511,-45.0581,10,4.7,mb,19,190,10.735,0.73,us,us7000m8sc,2024-03-29T17:06:18.040Z,"northern Mid-Atlantic Ridge",earthquake,14.08,1.942,0.115,23,reviewed,us,us
2024-03-29T16:20:57.912Z,12.7704,-44.8028,10,4.9,mb,24,85,10.856,0.6,us,us7000m8s9,2024-03-29T16:47:45.040Z,"northern Mid-Atlantic Ridge",earthquake,11.55,1.903,0.089,40,reviewed,us,us
2024-03-29T16:19:38.303Z,12.7571,-44.9617,10,5,mb,28,85,10.736,0.94,us,us7000m8s7,2024-03-29T16:37:30.040Z,"northern Mid-Atlantic Ridge",earthquake,9.12,1.905,0.064,79,reviewed,us,us
2024-03-29T14:53:33.438Z,11.7524,-88.7464,10,4.4,mb,16,176,1.755,0.98,us,us7000m8ri,2024-03-29T17:11:55.040Z,"170 km S of Puerto El Triunfo, El Salvador",earthquake,7.9,1.98,0.155,12,reviewed,us,us
2024-03-29T14:46:07.760Z,17.94,-66.8533333333333,13.12,2.81,md,20,187,0.04271,0.17,pr,pr71444168,2024-03-29T15:10:26.770Z,"5 km SE of Maria Antonia, Puerto Rico",earthquake,0.55,0.29,0.235516038782123,12,reviewed,pr,pr
2024-03-29T14:40:56.698Z,-27.9766,-178.0418,10,5.4,mww,28,75,1.268,0.89,us,us7000m8rg,2024-03-30T14:44:53.937Z,"Kermadec Islands region",earthquake,9.58,1.898,0.061,26,reviewed,us,us
2024-03-29T11:54:56.500Z,17.9283333333333,-66.859,14.99,2.62,md,23,192,0.05031,0.16,pr,pr71444143,2024-03-29T12:24:46.170Z,"6 km SSE of Maria Antonia, Puerto Rico",earthquake,0.47,0.43,0.112460316892801,10,reviewed,pr,pr
2024-03-29T10:51:57.790Z,31.618,-104.525,6.6382,2.7,ml,10,82,0.1,0.2,tx,tx2024gfpu,2024-03-29T20:13:54.431Z,"63 km SSW of Whites City, New Mexico",earthquake,3.2042060141844284,2.3221655613822354,0,6,reviewed,tx,tx
2024-03-29T09:57:05.816Z,-4.5577,149.578,576.946,5.6,mww,94,34,9.087,0.56,us,us7000m8qr,2024-03-30T10:00:39.749Z,"126 km NNW of Kimbe, Papua New Guinea",earthquake,9.99,7.706,0.098,10,reviewed,us,us
2024-03-29T09:31:17.473Z,-4.0652,-104.0465,10,4.6,mb,48,234,14.153,0.77,us,us7000m8r2,2024-03-29T16:31:01.040Z,"central East Pacific Rise",earthquake,15.71,1.98,0.083,43,reviewed,us,us
2024-03-29T09:29:00.952Z,61.1401,-145.3108,27.6,2.9,ml,,,,0.26,ak,ak02443cd08f,2024-03-29T16:34:43.040Z,"55 km E of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-03-29T09:14:58.022Z,36.4423,11.0747,10,4.1,mb,24,198,2.856,1.12,us,us7000m92l,2024-03-31T14:06:19.700Z,"24 km E of El Maamoura, Tunisia",earthquake,9.29,1.979,0.198,7,reviewed,us,us
2024-03-29T07:12:47.809Z,37.3286,21.3156,25.489,5.8,mww,127,32,0.509,1.14,us,us7000m8q9,2024-03-30T07:17:56.178Z,"30 km NW of Filiatrá, Greece",earthquake,3.99,4.39,0.044,49,reviewed,us,us
2024-03-29T07:11:54.868Z,37.2621,21.2747,43.961,4.1,mb,23,205,0.526,1.04,us,us7000m8qa,2024-03-29T07:58:08.040Z,"29 km WNW of Filiatrá, Greece",earthquake,3.51,11.768,0.213,6,reviewed,us,us
2024-03-29T06:35:05.503Z,14.2286,-92.8304,35,4.2,mb,32,204,1.277,0.8,us,us7000m8q0,2024-03-29T07:07:08.040Z,"70 km SW of Puerto Madero, Mexico",earthquake,8.11,2.002,0.118,20,reviewed,us,us
2024-03-29T06:29:32.991Z,-16.8182,168.1238,10,5,mb,27,163,5.197,0.9,us,us7000m8pz,2024-03-29T06:49:33.040Z,"103 km N of Port-Vila, Vanuatu",earthquake,12.07,1.934,0.115,24,reviewed,us,us
2024-03-29T05:40:54.717Z,44.3424,-116.159,11.887,2.7,ml,18,61,0.316,0.82,us,us7000m8pt,2024-03-29T21:10:04.901Z,"7 km NW of Smiths Ferry, Idaho",earthquake,1.34,7.426,0.066,30,reviewed,us,us
2024-03-29T04:58:55.062Z,17.0294,147.3128,10,5,mb,57,122,2.304,0.78,us,us7000m8pq,2024-03-29T05:16:17.040Z,"261 km NE of Saipan, Northern Mariana Islands",earthquake,11.05,1.888,0.044,167,reviewed,us,us
2024-03-29T04:55:07.230Z,17.1688,147.1509,42.566,4.1,mb,23,104,2.321,1.11,us,us7000m9wf,2024-04-05T00:12:00.040Z,"262 km NE of Saipan, Northern Mariana Islands",earthquake,10.77,7.582,0.184,9,reviewed,us,us
2024-03-29T04:38:40.711Z,5.3972,-77.1349,37.183,4.4,mb,20,136,1.782,0.29,us,us7000m8pn,2024-03-29T21:48:56.040Z,"22 km SW of Pie de Pató, Colombia",earthquake,4.33,9.592,0.12,20,reviewed,us,us
2024-03-29T04:18:31.093Z,17.1262,147.2628,10,4.5,mb,40,97,2.349,0.81,us,us7000m9wd,2024-04-04T23:41:30.040Z,"266 km NE of Saipan, Northern Mariana Islands",earthquake,4.15,1.855,0.096,32,reviewed,us,us
2024-03-29T03:15:53.471Z,61.2983,-146.8631,36.7,3,ml,,,,0.11,ak,ak024438pimr,2024-03-29T03:28:28.040Z,"33 km NW of Valdez, Alaska",earthquake,,1.4,,,automatic,ak,ak
2024-03-29T03:13:10.719Z,31.0543,-107.4492,10,2.7,ml,13,165,1.501,0.82,us,us7000m8ph,2024-03-29T21:00:42.040Z,"51 km E of Ascención, Mexico",earthquake,5.18,1.639,0.085,18,reviewed,us,us
2024-03-29T03:02:30.641Z,9.6055,-69.98,12.268,4.3,mb,27,121,0.965,0.7,us,us7000m8pf,2024-03-29T05:24:39.040Z,"28 km SW of El Tocuyo, Venezuela",earthquake,8.33,3.928,0.148,13,reviewed,us,us
2024-03-29T02:52:14.697Z,-24.9064,-177.3857,133.002,4.4,mb,16,149,4.227,0.57,us,us7000m9xh,2024-04-04T23:24:25.040Z,"south of the Fiji Islands",earthquake,13.68,9.677,0.155,12,reviewed,us,us
2024-03-29T02:34:58.533Z,31.0767,-107.436,10,3.4,ml,17,164,1.481,0.76,us,us7000m8pd,2024-03-29T02:47:16.040Z,"52 km E of Ascención, Mexico",earthquake,5.48,1.99,0.057,40,reviewed,us,us
2024-03-29T02:09:59.847Z,13.6953,144.6188,154.434,4.4,mb,40,71,0.264,0.63,us,us7000m8p3,2024-04-03T00:37:36.734Z,"26 km NNW of Asan-Maina Village, Guam",earthquake,12.09,3.803,0.074,56,reviewed,us,us
2024-03-29T02:02:40.210Z,17.0238,147.3638,10,5.1,mww,73,97,2.331,0.88,us,us7000m8p1,2024-04-05T02:12:51.929Z,"264 km NE of Saipan, Northern Mariana Islands",earthquake,10.69,1.866,0.11,8,reviewed,us,us
2024-03-29T01:58:57.950Z,18.0075,-67.9546666666667,94.29,3.4,md,14,231,0.5873,0.3,pr,pr71444093,2024-03-29T02:39:47.040Z,"79 km SE of Punta Cana, Dominican Republic",earthquake,3.39,2.01,0.052488897003752,4,reviewed,pr,pr
2024-03-29T01:54:37.536Z,17.0488,147.3335,10,5,mb,53,126,2.331,0.76,us,us7000m8p0,2024-03-29T02:34:49.744Z,"264 km NE of Saipan, Northern Mariana Islands",earthquake,10.49,1.875,0.048,141,reviewed,us,us
2024-03-29T01:52:50.538Z,-4.1125,143.0628,60.387,4.1,mb,22,173,2.84,0.68,us,us7000m9wg,2024-04-04T22:39:30.040Z,"29 km ENE of Ambunti, Papua New Guinea",earthquake,9.73,9.522,0.157,11,reviewed,us,us
2024-03-28T23:55:12.470Z,38.5703333333333,-89.5333333333333,23.6,2.81,md,19,58,0.3115,0.21,nm,nm60575426,2024-04-04T05:13:37.071Z,"1 km NNE of Germantown, Illinois",earthquake,0.34,1.11,0.0884475661589095,13,reviewed,nm,nm
2024-03-28T23:41:54.862Z,36.0779,71.114,91.327,4.4,mb,58,80,3,0.42,us,us7000m8nq,2024-03-29T00:58:04.040Z,"74 km NNE of Pārūn, Afghanistan",earthquake,7.52,7.987,0.075,51,reviewed,us,us
2024-03-28T23:23:45.525Z,9.6379,-69.9726,8.59,4.9,mb,79,36,0.994,0.64,us,us7000m8nn,2024-03-29T02:08:56.442Z,"25 km SW of El Tocuyo, Venezuela",earthquake,4.87,4.54,0.048,138,reviewed,us,us
2024-03-28T21:23:00.971Z,-5.9078,112.5114,10.044,4.5,mb,47,59,2.349,0.62,us,us7000m8nd,2024-03-28T22:14:18.040Z,"108 km N of Paciran, Indonesia",earthquake,6.26,3.068,0.091,35,reviewed,us,us
2024-03-28T20:56:19.538Z,-7.6968,127.5967,196.381,4.1,mb,27,101,3.875,0.78,us,us7000m8mt,2024-03-29T12:46:22.040Z,"112 km NE of Lospalos, Timor Leste",earthquake,8.9,8.18,0.127,17,reviewed,us,us
2024-03-28T20:54:40.950Z,31.603,-103.96,6.7407,2.5,ml,11,71,0,0.1,tx,tx2024geoe,2024-03-29T14:11:22.825Z,"35 km NNW of Toyah, Texas",earthquake,1.1031843042880747,2.187438188829266,0.1,7,reviewed,tx,tx
2024-03-28T19:56:39.247Z,20.1386,-157.4442,10,3.2,ml,25,222,1.131,0.42,us,us7000m8mh,2024-03-29T03:10:22.030Z,"93 km SW of Lanai City, Hawaii",earthquake,4,1.955,0.057,40,reviewed,us,us
2024-03-28T19:46:40.052Z,67.3029,-156.3837,0,2.6,ml,,,,0.71,ak,ak02441uvq39,2024-03-28T19:50:27.275Z,"49 km NNE of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-03-28T15:07:55.210Z,35.66583333,-97.3895,6.82,3.06,ml,96,39,0,0.13,ok,ok2024gecs,2024-04-03T15:38:14.772Z,"5 km W of Arcadia, Oklahoma",earthquake,,0.2,0.2,38,reviewed,ok,ok
2024-03-28T13:40:54.840Z,17.8866666666667,-66.8561666666667,16.31,2.62,md,4,243,0.09061,0.08,pr,pr71444028,2024-03-28T14:08:09.550Z,"10 km SSE of Maria Antonia, Puerto Rico",earthquake,1.15,0.84,0.0830642649935025,3,reviewed,pr,pr
2024-03-28T13:21:16.855Z,15.2305,-45.3265,10,4.8,mb,28,128,12.365,0.54,us,us7000m8j0,2024-03-28T13:37:35.040Z,"northern Mid-Atlantic Ridge",earthquake,13.4,1.933,0.089,39,reviewed,us,us
2024-03-28T11:33:12.920Z,-0.6523,132.8928,46.975,4.5,mb,28,110,2.342,0.44,us,us7000m8ij,2024-04-02T09:16:23.040Z,"54 km ENE of Fef, Indonesia",earthquake,10.75,7.595,0.102,28,reviewed,us,us
2024-03-28T11:18:14.047Z,53.2439,-164.1014,35,3.1,ml,25,222,1.286,0.41,us,us7000m8pi,2024-03-29T13:38:58.040Z,"148 km SE of Akutan, Alaska",earthquake,3.53,2.019,0.091,16,reviewed,us,us
2024-03-28T11:13:08.212Z,53.3338,-164.2397,10,3.8,mb,58,205,1.164,0.86,us,us7000m8if,2024-03-30T09:51:03.040Z,"134 km SE of Akutan, Alaska",earthquake,5.4,1.993,0.136,14,reviewed,us,us
2024-03-28T11:01:15.802Z,-8.8863,-75.4798,10,4.9,mb,80,115,3.36,0.72,us,us7000m8id,2024-03-28T11:21:58.040Z,"29 km WSW of San Alejandro, Peru",earthquake,8.69,1.839,0.042,175,reviewed,us,us
2024-03-28T10:55:10.269Z,36.2506,71.1753,106.239,5.1,mb,107,43,3.112,0.68,us,us7000m8ib,2024-03-28T18:15:58.986Z,"57 km SSW of Ashkāsham, Afghanistan",earthquake,7.43,6.213,0.055,187,reviewed,us,us
2024-03-28T10:11:40.720Z,17.9346666666667,-66.858,15.75,2.68,md,16,189,0.04498,0.16,pr,pr71444013,2024-03-28T10:41:38.090Z,"5 km SE of Maria Antonia, Puerto Rico",earthquake,0.64,0.49,0.0943190613329232,6,reviewed,pr,pr
2024-03-28T09:38:03.229Z,34.1712,26.2906,46.01,4.3,mb,29,163,1.604,0.58,us,us7000m8hs,2024-04-02T08:44:16.040Z,"105 km SSE of Ierápetra, Greece",earthquake,8.03,9.931,0.119,20,reviewed,us,us
2024-03-28T08:01:54.265Z,-9.1775,110.1831,52.626,4.9,mb,46,130,2.131,1.1,us,us7000m8hh,2024-03-28T08:18:39.040Z,"136 km S of Bambanglipuro, Indonesia",earthquake,8.14,7.574,0.087,41,reviewed,us,us
2024-03-28T07:49:59.150Z,-2.2287,128.1873,10,4.6,mb,21,77,2.851,0.8,us,us7000m8hg,2024-03-28T08:06:31.040Z,"146 km NW of Masohi, Indonesia",earthquake,7.27,1.87,0.137,16,reviewed,us,us
2024-03-28T07:23:33.420Z,17.9211666666667,-66.877,15.13,2.67,md,16,196,0.05364,0.21,pr,pr71444003,2024-03-28T07:35:20.380Z,"6 km SSE of Maria Antonia, Puerto Rico",earthquake,0.71,0.51,0.19571012090472,10,reviewed,pr,pr
2024-03-28T06:37:17.397Z,-17.7403,-69.1766,155.354,4.3,mb,17,86,1.274,0.77,us,us7000m8gx,2024-03-28T07:57:02.040Z,"80 km W of Curahuara de Carangas, Bolivia",earthquake,4.9,9.948,0.125,18,reviewed,us,us
2024-03-28T06:25:22.652Z,-18.5126,-175.5114,206.332,4.4,mb,27,85,2.659,0.93,us,us7000m8gw,2024-03-28T06:43:05.040Z,"161 km W of Neiafu, Tonga",earthquake,9.53,6.47,0.112,23,reviewed,us,us
2024-03-28T04:05:14.851Z,-7.9105,-74.4412,146.63,5.1,mww,111,97,4.691,0.76,us,us7000m8gh,2024-03-29T03:10:02.530Z,"53 km NNE of Pucallpa, Peru",earthquake,4.61,6.653,0.056,31,reviewed,us,us
2024-03-28T03:47:18.270Z,18.5503333333333,-66.1488333333333,68.17,2.94,md,12,217,0.2478,0.13,pr,pr71443998,2024-03-28T04:12:59.254Z,"10 km NNW of San Juan, Puerto Rico",earthquake,1.22,1.01,0.0742093312855756,5,reviewed,pr,pr
2024-03-28T02:17:15.856Z,3.8197,-82.5078,10,4.5,mb,36,171,4.435,1.12,us,us7000m8g7,2024-03-28T02:46:51.040Z,"south of Panama",earthquake,11.72,1.923,0.171,11,reviewed,us,us
2024-03-28T00:28:19.160Z,17.967,-66.9488333333333,9.9,2.63,md,5,202,0.0386,0.08,pr,pr71443993,2024-03-28T00:45:37.109Z,"4 km WSW of Fuig, Puerto Rico",earthquake,0.84,0.45,0.173942263001307,4,reviewed,pr,pr
2024-03-27T22:49:50.038Z,-24.3334,-179.7421,468.418,5,mb,63,104,5.153,0.87,us,us7000m8f0,2024-03-27T23:06:31.040Z,"south of the Fiji Islands",earthquake,12.41,9.072,0.068,69,reviewed,us,us
2024-03-27T21:55:33.130Z,18.192,-67.2596666666667,22.04,2.58,md,13,173,0.1173,0.16,pr,pr71443988,2024-03-27T22:16:03.550Z,"12 km W of Mayagüez, Puerto Rico",earthquake,0.69,1.19,0.131330797689184,8,reviewed,pr,pr
2024-03-27T21:19:37.332Z,46.332,12.8834,6.935,4.4,mb,62,34,0.305,0.91,us,us7000m8em,2024-03-31T15:07:08.670Z,"7 km S of Preone, Italy",earthquake,4.92,5.397,0.093,33,reviewed,us,us
2024-03-27T20:20:43.869Z,31.693,-101.71,8.374,2.5,ml,16,66,0.1,0.1,tx,tx2024gcrn,2024-03-28T15:59:47.040Z,"28 km SW of Garden City, Texas",earthquake,0.9837122097313155,2.1767142673238937,0.1,11,reviewed,tx,tx
2024-03-27T19:23:27.107Z,-6.5447,130.1949,159.572,4.1,mb,15,128,2.03,1.07,us,us7000m9nc,2024-04-04T21:01:00.040Z,"Banda Sea",earthquake,9.24,11.173,0.213,7,reviewed,us,us
2024-03-27T18:16:52.908Z,-9.6337,123.6357,84.288,4,mb,20,109,0.634,0.48,us,us7000m9n9,2024-04-04T20:16:17.040Z,"15 km WSW of Naisano Dua, Indonesia",earthquake,10.76,8.43,0.211,6,reviewed,us,us
2024-03-27T18:07:08.719Z,5.2384,94.2176,37.881,4.4,mb,43,179,2.718,0.77,us,us7000m9n8,2024-04-04T19:34:25.040Z,"128 km WSW of Banda Aceh, Indonesia",earthquake,10.03,7.604,0.105,26,reviewed,us,us
2024-03-27T17:35:45.235Z,3.8954,126.8914,35.075,4.6,mb,85,103,3.139,0.95,us,us7000m8ct,2024-04-04T16:43:52.040Z,"230 km SE of Sarangani, Philippines",earthquake,7.47,6.844,0.065,71,reviewed,us,us
2024-03-27T17:34:26.400Z,40.3318333,-124.6745,18.3,2.95,md,55,236,0.2575,0.23,nc,nc74025051,2024-04-04T16:39:54.040Z,"33 km W of Petrolia, CA",earthquake,1.09,0.57,0.136,52,reviewed,nc,nc
2024-03-27T17:00:42.698Z,56.5631,-134.9691,1.4,3.1,ml,,,,0.99,ak,ak024405vnjh,2024-03-28T04:21:17.139Z,"40 km NNW of Port Alexander, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-03-27T15:54:54.582Z,66.2923,-157.2674,5.1,2.6,ml,,,,0.88,ak,ak0244050j9r,2024-03-28T23:17:01.040Z,"66 km S of Shungnak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2024-03-27T14:16:14.024Z,-8.7518,-72.7843,11.74,5,mb,181,74,5.126,0.65,us,us7000m8au,2024-03-27T15:04:21.040Z,"20 km N of Marechal Thaumaturgo, Brazil",earthquake,8.1,3.885,0.034,278,reviewed,us,us
2024-03-27T13:49:18.102Z,-20.7415,173.8249,8.144,5.4,mww,78,74,4.983,0.72,us,us7000m8an,2024-03-28T13:52:41.486Z,"Vanuatu region",earthquake,8.68,4.142,0.065,23,reviewed,us,us
2024-03-27T12:51:51.887Z,-6.8884,129.6955,160.973,4.2,mb,21,112,2.36,0.7,us,us7000m8a9,2024-03-28T04:25:06.040Z,"Banda Sea",earthquake,10.43,4.23,0.136,15,reviewed,us,us
2024-03-27T12:26:06.730Z,56.0732,163.0533,47.694,4.5,mb,55,125,3.989,0.73,us,us7000m8a6,2024-03-27T12:41:32.040Z,"39 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,9.28,8.582,0.066,67,reviewed,us,us
2024-03-27T12:03:16.845Z,56.0521,162.9907,56.497,4,mb,33,125,3.95,0.68,us,us7000m8a5,2024-03-27T12:34:37.040Z,"37 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,11.45,13.216,0.1,27,reviewed,us,us
2024-03-27T11:39:22.833Z,36.5861,67.8747,35.463,4.3,mb,39,159,3.503,0.83,us,us7000m8a2,2024-03-27T14:52:54.330Z,"20 km SE of Khulm, Afghanistan",earthquake,2.7,9.514,0.097,30,reviewed,us,us
2024-03-27T11:29:29.592Z,-7.2461,-74.4318,146.71,4.4,mb,46,114,5.277,0.67,us,us7000m8a4,2024-03-27T12:28:28.040Z,"65 km E of Contamana, Peru",earthquake,6.59,9.594,0.09,36,reviewed,us,us
2024-03-27T10:54:50.288Z,-31.6929,-67.1467,128.732,4.7,mb,62,57,1.32,0.9,us,us7000m891,2024-03-27T11:10:20.040Z,"107 km E of Caucete, Argentina",earthquake,6.47,7.761,0.046,145,reviewed,us,us
2024-03-27T10:38:16.381Z,-22.088,-67.2801,173.838,4.6,mb,61,67,1.196,1.22,us,us7000m88z,2024-03-27T10:52:47.040Z,"131 km NE of San Pedro de Atacama, Chile",earthquake,5.75,6.492,0.038,207,reviewed,us,us
2024-03-27T10:36:30.696Z,31.6548,101.3619,12.882,4.4,mb,26,91,7.118,0.43,us,us7000m8ae,2024-03-28T04:20:14.040Z,"191 km NNW of Kangding, China",earthquake,10.35,4.789,0.123,19,reviewed,us,us
2024-03-27T10:20:40.098Z,58.2494,-142.7774,10,2.7,ml,41,160,1.9,0.73,us,us7000m88u,2024-03-27T10:27:47.040Z,"227 km SW of Yakutat, Alaska",earthquake,2.27,2.009,0.048,56,reviewed,us,us
2024-03-27T09:12:15.814Z,44.1367,148.7094,43.994,4.6,mb,80,170,4.403,0.62,us,us7000m88k,2024-03-27T09:29:12.040Z,"137 km SSE of Kuril’sk, Russia",earthquake,10.07,8.693,0.056,95,reviewed,us,us
2024-03-27T06:20:24.647Z,63.0798,-150.7597,114,3.2,ml,,,,0.53,ak,ak0243zzg4rb,2024-03-27T07:45:37.040Z,"65 km N of Petersville, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-03-27T05:08:27.916Z,-23.5856,-68.0963,133.215,4.9,mb,65,81,0.635,1.36,us,us7000m87t,2024-03-27T08:21:58.616Z,"75 km S of San Pedro de Atacama, Chile",earthquake,6.72,5.203,0.048,136,reviewed,us,us
2024-03-27T04:56:55.075Z,-14.191,-73.6325,84.843,4,mb,17,124,3.818,0.71,us,us7000m9mm,2024-04-03T21:03:51.040Z,"9 km W of Pampachiri, Peru",earthquake,11.68,9.105,0.183,8,reviewed,us,us
2024-03-27T04:27:19.442Z,-6.5697,147.3025,61.952,4.9,mb,113,76,2.82,0.75,us,us7000m87p,2024-04-04T02:00:07.720Z,"37 km ENE of Lae, Papua New Guinea",earthquake,8.56,2.863,0.062,81,reviewed,us,us
2024-03-27T04:15:27.085Z,33.0523,139.9921,141.426,4.4,mb,104,62,0.162,0.64,us,us7000m87m,2024-04-04T01:52:43.040Z,"204 km SSE of Shimoda, Japan",earthquake,9.13,1.764,0.056,93,reviewed,us,us
2024-03-27T04:13:07.880Z,19.192,-64.7981,28,3.51,md,12,294,0.8544,0.41,pr,pr2024087000,2024-03-27T05:06:02.134Z,"95 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.37,25,0.19,8,reviewed,pr,pr
2024-03-27T04:05:13.462Z,13.2517,145.3659,35,4.7,mb,36,120,0.589,0.71,us,us7000m9ml,2024-04-04T01:37:55.040Z,"60 km ESE of Yigo Village, Guam",earthquake,9.67,1.94,0.1,30,reviewed,us,us
2024-03-27T03:53:07.008Z,9.9126,125.7569,88.612,4.5,mb,35,125,2.83,0.52,us,us7000m9mk,2024-04-04T01:20:54.040Z,"9 km E of Cagdianao, Philippines",earthquake,14.22,6.638,0.11,24,reviewed,us,us
2024-03-27T03:52:14.560Z,17.9228333333333,-66.8533333333333,15.62,2.53,md,9,226,0.0575,0.13,pr,pr71443958,2024-03-27T04:49:38.423Z,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,0.89,0.64,0.160489756016964,5,reviewed,pr,pr
2024-03-27T03:49:15.247Z,42.3333,-126.617,10,4.1,mb,76,175,1.682,0.93,us,us7000m87e,2024-04-04T01:01:32.040Z,"180 km WSW of Port Orford, Oregon",earthquake,5.32,1.852,0.083,40,reviewed,us,us
2024-03-27T03:37:24.243Z,-18.9215,65.5105,10,4.6,mb,14,72,2.185,0.86,us,us7000m9mv,2024-04-03T23:56:41.040Z,"235 km ENE of Port Mathurin, Mauritius",earthquake,12.34,1.894,0.183,9,reviewed,us,us
2024-03-27T03:35:15.390Z,61.4743,-146.5257,23.6,3.1,ml,,,,0.64,ak,ak0243zxr11s,2024-04-01T00:25:23.040Z,"39 km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-03-27T03:34:27.642Z,42.2897,-126.7987,10,3.5,ml,42,207,1.817,0.5,us,us7000m878,2024-04-03T23:40:55.040Z,"195 km WSW of Port Orford, Oregon",earthquake,8.77,1.983,0.044,69,reviewed,us,us
2024-03-27T03:25:32.727Z,42.374,-126.6594,10,4.7,mb,84,123,1.714,0.76,us,us7000m87c,2024-04-03T22:29:36.207Z,"182 km WSW of Port Orford, Oregon",earthquake,7.97,1.884,0.084,43,reviewed,us,us
2024-03-27T03:23:02.958Z,42.3071,-126.7225,10,5.6,mww,130,116,1.761,0.53,us,us7000m875,2024-04-05T03:33:14.895Z,"189 km WSW of Port Orford, Oregon",earthquake,6.01,1.517,0.034,81,reviewed,us,us
2024-03-27T03:22:04.703Z,42.3132,-126.7177,10,4.5,mb,47,129,1.757,0.81,us,us7000m874,2024-04-03T22:04:36.040Z,"188 km WSW of Port Orford, Oregon",earthquake,8.1,1.886,0.064,72,reviewed,us,us
2024-03-27T03:14:23.626Z,42.3357,-126.6405,10,4,mb,50,197,1.7,0.76,us,us7000m872,2024-04-03T21:58:19.040Z,"181 km WSW of Port Orford, Oregon",earthquake,8.97,1.963,0.211,6,reviewed,us,us
2024-03-27T03:03:54.945Z,-4.0811,143.2041,10,4.9,mb,60,82,6.587,0.9,us,us7000m870,2024-04-03T21:53:48.040Z,"45 km ENE of Ambunti, Papua New Guinea",earthquake,9.61,1.839,0.065,75,reviewed,us,us
2024-03-27T02:03:29.354Z,46.271,153.2762,10,4.9,mb,75,89,7.275,0.63,us,us7000m86q,2024-04-03T21:27:09.040Z,"Kuril Islands",earthquake,8.63,1.808,0.036,242,reviewed,us,us
2024-03-27T01:28:21.000Z,-20.9,173.8,10,6.7,Mi,21,93.5999925120006,5.906423,1.56,at,at00sazg39,2024-03-27T01:40:31.536Z,"Vanuatu region",earthquake,0,0,,7,reviewed,at,at
2024-03-27T01:28:17.732Z,-21.0872,173.7456,10,6.4,mww,89,41,5.251,0.91,us,us7000m86i,2024-04-03T21:18:08.225Z,"Vanuatu region",earthquake,9.08,1.732,0.043,53,reviewed,us,us
2024-03-27T00:24:46.615Z,12.0319,-89.355,10,4.7,mww,94,152,1.615,1.23,us,us7000m86c,2024-03-27T01:09:14.040Z,"161 km S of La Libertad, El Salvador",earthquake,3.39,1.89,0.063,24,reviewed,us,us
2024-03-27T00:21:42.478Z,65.5893,-151.6725,20.1,2.6,ml,,,,0.35,ak,ak0243zvvs9z,2024-03-27T01:59:23.040Z,"50 km NNE of Tanana, Alaska",earthquake,,0.3,,,automatic,ak,ak
